"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []","re(S(2,1)) []","im(S(2,1)) []","re(S(1,2)) []","im(S(1,2)) []","re(S(2,2)) []","im(S(2,2)) []"
36.81,5.61782561511606E-05,0.00012609644209467,0.858209345953086,-0.513267286358225,0.858209345953086,-0.513267286358225,8.45451004974019E-05,0.000109116475458012
36.82,5.62635319241754E-05,0.000126178551252485,0.858055395820989,-0.513525421851187,0.858055395820988,-0.513525421851187,8.46420418364558E-05,0.0001091803760446
36.83,5.63488781952277E-05,0.000126260640610212,0.857901412136727,-0.513783434455119,0.857901412136726,-0.513783434455118,8.4739020454148E-05,0.000109244265826749
36.84,5.64342949749536E-05,0.000126342710071336,0.857747394908328,-0.514041324291808,0.857747394908327,-0.514041324291807,8.48360363196329E-05,0.000109308144753209
36.85,5.65197822738621E-05,0.000126424759539452,0.857593344143835,-0.514299091482949,0.857593344143834,-0.514299091482948,8.49330894020724E-05,0.000109372012772903
36.86,5.66053401023357E-05,0.000126506788918261,0.857439259851312,-0.514556736150144,0.857439259851311,-0.514556736150143,8.5030179670636E-05,0.000109435869834928
36.87,5.66909684706299E-05,0.000126588798111577,0.857285142038841,-0.514814258414906,0.857285142038841,-0.514814258414906,8.51273070945018E-05,0.000109499715888558
36.88,5.67766673888739E-05,0.000126670787023321,0.857130990714523,-0.515071658398654,0.857130990714523,-0.515071658398653,8.52244716428557E-05,0.000109563550883237
36.89,5.68624368670702E-05,0.000126752755557526,0.856976805886476,-0.515328936222712,0.856976805886475,-0.515328936222712,8.53216732848934E-05,0.000109627374768588
36.9,5.69482769150955E-05,0.000126834703618336,0.856822587562836,-0.515586092008314,0.856822587562835,-0.515586092008314,8.54189119898185E-05,0.000109691187494407
36.91,5.70341875426999E-05,0.000126916631110009,0.856668335751758,-0.515843125876598,0.856668335751757,-0.515843125876597,8.55161877268449E-05,0.000109754989010665
36.92,5.71201687595078E-05,0.000126998537936912,0.856514050461411,-0.516100037948605,0.856514050461411,-0.516100037948605,8.56135004651955E-05,0.000109818779267512
36.93,5.72062205750177E-05,0.000127080424003528,0.856359731699986,-0.516356828345286,0.856359731699985,-0.516356828345285,8.57108501741038E-05,0.00010988255821527
36.94,5.72923429986025E-05,0.000127162289214451,0.856205379475687,-0.516613497187491,0.856205379475686,-0.516613497187491,8.58082368228132E-05,0.000109946325804441
36.95,5.73785360395092E-05,0.000127244133474391,0.856050993796735,-0.516870044595978,0.856050993796734,-0.516870044595978,8.59056603805779E-05,0.000110010081985701
36.96,5.74647997068597E-05,0.000127325956688172,0.85589657467137,-0.517126470691406,0.855896574671369,-0.517126470691406,8.6003120816663E-05,0.000110073826709906
36.97,5.75511340096508E-05,0.000127407758760735,0.855742122107845,-0.517382775594337,0.855742122107845,-0.517382775594337,8.61006181003448E-05,0.000110137559928086
36.98,5.7637538956754E-05,0.000127489539597136,0.855587636114431,-0.517638959425237,0.85558763611443,-0.517638959425236,8.61981522009114E-05,0.000110201281591453
36.99,5.77240145569159E-05,0.000127571299102546,0.855433116699414,-0.517895022304471,0.855433116699413,-0.51789502230447,8.62957230876624E-05,0.000110264991651394
37,5.78105608187585E-05,0.000127653037182255,0.855278563871095,-0.518150964352307,0.855278563871094,-0.518150964352307,8.639333072991E-05,0.000110328690059475
37.01,5.7897177750779E-05,0.00012773475374167,0.85512397763779,-0.518406785688915,0.855123977637789,-0.518406785688914,8.64909750969788E-05,0.000110392376767441
37.02,5.79838653613505E-05,0.000127816448686318,0.854969358007833,-0.518662486434363,0.854969358007832,-0.518662486434362,8.65886561582061E-05,0.000110456051727217
37.03,5.80706236587215E-05,0.000127898121921843,0.854814704989568,-0.51891806670862,0.854814704989567,-0.51891806670862,8.66863738829425E-05,0.000110519714890905
37.04,5.81574526510168E-05,0.00012797977335401,0.854660018591357,-0.519173526631556,0.854660018591356,-0.519173526631556,8.67841282405525E-05,0.000110583366210789
37.05,5.82443523462372E-05,0.000128061402888701,0.854505298821575,-0.519428866322938,0.854505298821574,-0.519428866322937,8.68819192004137E-05,0.000110647005639332
37.06,5.83313227522596E-05,0.000128143010431924,0.854350545688612,-0.519684085902431,0.854350545688611,-0.519684085902431,8.69797467319185E-05,0.000110710633129179
37.07,5.84183638768377E-05,0.000128224595889804,0.854195759200871,-0.5199391854896,0.85419575920087,-0.519939185489599,8.70776108044736E-05,0.000110774248633151
37.08,5.85054757276018E-05,0.000128306159168589,0.854040939366768,-0.520194165203906,0.854040939366767,-0.520194165203906,8.71755113875007E-05,0.000110837852104256
37.09,5.85926583120591E-05,0.000128387700174651,0.853886086194734,-0.52044902516471,0.853886086194734,-0.52044902516471,8.72734484504362E-05,0.00011090144349568
37.1,5.86799116375933E-05,0.000128469218814483,0.853731199693214,-0.520703765491266,0.853731199693213,-0.520703765491266,8.73714219627326E-05,0.000110965022760789
37.11,5.87672357114664E-05,0.000128550714994703,0.853576279870662,-0.520958386302726,0.853576279870661,-0.520958386302726,8.7469431893858E-05,0.000111028589853135
37.12,5.88546305408172E-05,0.000128632188622054,0.85342132673555,-0.521212887718138,0.853421326735549,-0.521212887718138,8.75674782132968E-05,0.00011109214472645
37.13,5.89420961326621E-05,0.000128713639603402,0.853266340296358,-0.521467269856446,0.853266340296357,-0.521467269856445,8.766556089055E-05,0.000111155687334647
37.14,5.90296324938956E-05,0.00012879506784574,0.853111320561581,-0.521721532836486,0.85311132056158,-0.521721532836486,8.77636798951352E-05,0.000111219217631826
37.15,5.91172396312902E-05,0.000128876473256186,0.852956267539725,-0.521975676776993,0.852956267539725,-0.521975676776992,8.78618351965874E-05,0.000111282735572265
37.16,5.92049175514969E-05,0.000128957855741985,0.85280118123931,-0.522229701796593,0.852801181239309,-0.522229701796592,8.79600267644596E-05,0.000111346241110431
37.17,5.92926662610448E-05,0.000129039215210511,0.852646061668866,-0.522483608013806,0.852646061668865,-0.522483608013806,8.80582545683221E-05,0.00011140973420097
37.18,5.9380485766342E-05,0.000129120551569263,0.852490908836933,-0.522737395547047,0.852490908836933,-0.522737395547047,8.81565185777637E-05,0.000111473214798714
37.19,5.94683760736754E-05,0.000129201864725872,0.852335722752066,-0.522991064514623,0.852335722752065,-0.522991064514622,8.82548187623923E-05,0.000111536682858681
37.2,5.95563371892112E-05,0.000129283154588094,0.852180503422828,-0.523244615034731,0.852180503422828,-0.52324461503473,8.83531550918342E-05,0.000111600138336071
37.21,5.96443691189949E-05,0.000129364421063818,0.852025250857796,-0.523498047225463,0.852025250857795,-0.523498047225463,8.84515275357352E-05,0.000111663581186271
37.22,5.97324718689515E-05,0.000129445664061061,0.851869965065555,-0.523751361204803,0.851869965065554,-0.523751361204803,8.85499360637611E-05,0.000111727011364852
37.23,5.98206454448861E-05,0.000129526883487974,0.851714646054701,-0.524004557090624,0.8517146460547,-0.524004557090624,8.86483806455975E-05,0.000111790428827572
37.24,5.99088898524836E-05,0.000129608079252835,0.851559293833841,-0.524257635000692,0.851559293833841,-0.524257635000692,8.87468612509507E-05,0.000111853833530374
37.25,5.99972050973095E-05,0.000129689251264059,0.851403908411594,-0.524510595052661,0.851403908411593,-0.524510595052661,8.88453778495473E-05,0.000111917225429387
37.26,6.00855911848095E-05,0.00012977039943019,0.851248489796585,-0.524763437364077,0.851248489796584,-0.524763437364077,8.89439304111358E-05,0.000111980604480927
37.27,6.01740481203105E-05,0.000129851523659908,0.851093037997452,-0.525016162052376,0.851093037997451,-0.525016162052375,8.90425189054857E-05,0.000112043970641497
37.28,6.02625759090202E-05,0.000129932623862024,0.85093755302284,-0.525268769234881,0.850937553022839,-0.52526876923488,8.91411433023884E-05,0.000112107323867789
37.29,6.03511745560276E-05,0.000130013699945485,0.850782034881406,-0.525521259028806,0.850782034881405,-0.525521259028805,8.92398035716579E-05,0.000112170664116678
37.3,6.04398440663031E-05,0.000130094751819375,0.850626483581816,-0.525773631551252,0.850626483581815,-0.525773631551252,8.93384996831306E-05,0.000112233991345231
37.31,6.05285844446993E-05,0.000130175779392911,0.850470899132742,-0.52602588691921,0.850470899132741,-0.52602588691921,8.9437231606666E-05,0.000112297305510702
37.32,6.06173956959505E-05,0.000130256782575448,0.850315281542869,-0.526278025249558,0.850315281542868,-0.526278025249557,8.9535999312147E-05,0.000112360606570532
37.33,6.07062778246734E-05,0.000130337761276476,0.850159630820887,-0.52653004665906,0.850159630820886,-0.52653004665906,8.96348027694801E-05,0.000112423894482352
37.34,6.07952308353675E-05,0.000130418715405625,0.850003946975496,-0.526781951264369,0.850003946975495,-0.526781951264369,8.97336419485962E-05,0.000112487169203982
37.35,6.08842547324147E-05,0.000130499644872661,0.849848230015406,-0.527033739182023,0.849848230015405,-0.527033739182023,8.98325168194507E-05,0.000112550430693432
37.36,6.09733495200803E-05,0.000130580549587491,0.849692479949332,-0.527285410528448,0.849692479949331,-0.527285410528448,8.99314273520236E-05,0.000112613678908899
37.37,6.1062515202513E-05,0.000130661429460158,0.849536696785999,-0.527536965419956,0.849536696785998,-0.527536965419956,9.00303735163205E-05,0.000112676913808773
37.38,6.11517517837451E-05,0.000130742284400849,0.849380880534139,-0.527788403972742,0.849380880534138,-0.527788403972742,9.01293552823727E-05,0.000112740135351632
37.39,6.12410592676929E-05,0.000130823114319889,0.849225031202492,-0.528039726302889,0.849225031202491,-0.528039726302888,9.02283726202372E-05,0.000112803343496247
37.4,6.13304376581565E-05,0.000130903919127745,0.849069148799806,-0.528290932526364,0.849069148799805,-0.528290932526363,9.03274254999977E-05,0.000112866538201576
37.41,6.14198869588213E-05,0.000130984698735025,0.848913233334834,-0.528542022759018,0.848913233334833,-0.528542022759018,9.04265138917651E-05,0.000112929719426773
37.42,6.15094071732566E-05,0.00013106545305248,0.848757284816338,-0.528792997116588,0.848757284816337,-0.528792997116587,9.05256377656766E-05,0.00011299288713118
37.43,6.15989983049174E-05,0.000131146181991005,0.848601303253087,-0.529043855714691,0.848601303253087,-0.529043855714691,9.06247970918978E-05,0.000113056041274331
37.44,6.16886603571437E-05,0.000131226885461636,0.848445288653856,-0.529294598668833,0.848445288653855,-0.529294598668833,9.07239918406219E-05,0.000113119181815953
37.45,6.17783933331616E-05,0.000131307563375556,0.848289241027427,-0.5295452260944,0.848289241027426,-0.529545226094399,9.08232219820708E-05,0.000113182308715966
37.46,6.18681972360825E-05,0.000131388215644091,0.848133160382587,-0.52979573810666,0.848133160382586,-0.52979573810666,9.09224874864952E-05,0.000113245421934481
37.47,6.19580720689046E-05,0.000131468842178713,0.847977046728131,-0.530046134820766,0.84797704672813,-0.530046134820766,9.10217883241746E-05,0.000113308521431802
37.48,6.20480178345124E-05,0.00013154944289104,0.847820900072859,-0.530296416351751,0.847820900072858,-0.530296416351751,9.11211244654183E-05,0.000113371607168429
37.49,6.21380345356775E-05,0.000131630017692838,0.847664720425579,-0.530546582814533,0.847664720425578,-0.530546582814533,9.12204958805659E-05,0.000113434679105051
37.5,6.22281221750584E-05,0.000131710566496017,0.8475085077951,-0.530796634323908,0.847508507795099,-0.530796634323907,9.1319902539987E-05,0.000113497737202554
37.51,6.23182807552012E-05,0.000131791089212638,0.847352262190243,-0.531046570994555,0.847352262190242,-0.531046570994555,9.14193444140822E-05,0.000113560781422019
37.52,6.24085102785398E-05,0.000131871585754908,0.847195983619829,-0.531296392941034,0.847195983619828,-0.531296392941034,9.15188214732831E-05,0.000113623811724718
37.53,6.24988107473964E-05,0.000131952056035186,0.847039672092687,-0.531546100277787,0.847039672092686,-0.531546100277787,9.16183336880534E-05,0.00011368682807212
37.54,6.25891821639814E-05,0.000132032499965978,0.84688332761765,-0.531795693119133,0.84688332761765,-0.531795693119133,9.17178810288882E-05,0.000113749830425888
37.55,6.2679624530394E-05,0.000132112917459942,0.846726950203558,-0.532045171579275,0.846726950203557,-0.532045171579274,9.18174634663155E-05,0.000113812818747882
37.56,6.27701378486226E-05,0.000132193308429885,0.846570539859252,-0.532294535772291,0.846570539859251,-0.532294535772291,9.19170809708961E-05,0.000113875793000156
37.57,6.28607221205451E-05,0.000132273672788768,0.846414096593581,-0.532543785812145,0.84641409659358,-0.532543785812144,9.20167335132238E-05,0.00011393875314496
37.58,6.29513773479288E-05,0.000132354010449702,0.846257620415397,-0.532792921812672,0.846257620415396,-0.532792921812672,9.21164210639263E-05,0.000114001699144741
37.59,6.30421035324313E-05,0.000132434321325951,0.846101111333557,-0.533041943887594,0.846101111333556,-0.533041943887593,9.22161435936654E-05,0.000114064630962141
37.6,6.31329006756011E-05,0.000132514605330934,0.845944569356921,-0.533290852150505,0.84594456935692,-0.533290852150505,9.23159010731371E-05,0.000114127548560001
37.61,6.32237687788766E-05,0.000132594862378222,0.845787994494356,-0.533539646714882,0.845787994494355,-0.533539646714882,9.2415693473073E-05,0.000114190451901357
37.62,6.3314707843588E-05,0.000132675092381542,0.845631386754728,-0.533788327694077,0.845631386754727,-0.533788327694076,9.25155207642392E-05,0.000114253340949443
37.63,6.34057178709566E-05,0.000132755295254775,0.845474746146912,-0.534036895201321,0.845474746146911,-0.534036895201321,9.26153829174383E-05,0.000114316215667692
37.64,6.34967988620957E-05,0.000132835470911958,0.845318072679782,-0.534285349349723,0.845318072679782,-0.534285349349723,9.27152799035087E-05,0.000114379076019731
37.65,6.35879508180108E-05,0.000132915619267285,0.84516136636222,-0.534533690252267,0.845161366362219,-0.534533690252267,9.28152116933256E-05,0.000114441921969391
37.66,6.36791737395999E-05,0.000132995740235106,0.845004627203107,-0.534781918021817,0.845004627203106,-0.534781918021817,9.29151782578011E-05,0.000114504753480696
37.67,6.37704676276536E-05,0.00013307583372993,0.84484785521133,-0.53503003277111,0.844847855211329,-0.53503003277111,9.3015179567885E-05,0.000114567570517873
37.68,6.38618324828563E-05,0.000133155899666423,0.844691050395778,-0.535278034612763,0.844691050395777,-0.535278034612762,9.31152155945648E-05,0.000114630373045344
37.69,6.39532683057857E-05,0.00013323593795941,0.844534212765343,-0.535525923659266,0.844534212765342,-0.535525923659266,9.32152863088665E-05,0.000114693161027734
37.7,6.40447750969132E-05,0.000133315948523876,0.844377342328919,-0.535773700022986,0.844377342328918,-0.535773700022985,9.33153916818545E-05,0.000114755934429866
37.71,6.41363528566052E-05,0.000133395931274966,0.844220439095405,-0.536021363816167,0.844220439095404,-0.536021363816166,9.34155316846333E-05,0.000114818693216763
37.72,6.42280015851223E-05,0.000133475886127983,0.8440635030737,-0.536268915150925,0.844063503073699,-0.536268915150925,9.35157062883459E-05,0.000114881437353649
37.73,6.43197212826206E-05,0.000133555812998396,0.843906534272706,-0.536516354139255,0.843906534272705,-0.536516354139254,9.36159154641763E-05,0.000114944166805946
37.74,6.44115119491513E-05,0.000133635711801832,0.843749532701328,-0.536763680893023,0.843749532701327,-0.536763680893022,9.37161591833484E-05,0.00011500688153928
37.75,6.45033735846619E-05,0.000133715582454081,0.843592498368472,-0.537010895523972,0.843592498368471,-0.537010895523972,9.38164374171278E-05,0.000115069581519476
37.76,6.45953061889958E-05,0.000133795424871099,0.843435431283047,-0.537257998143718,0.843435431283046,-0.537257998143718,9.39167501368204E-05,0.000115132266712561
37.77,6.46873097618931E-05,0.000133875238969002,0.843278331453963,-0.537504988863753,0.843278331453962,-0.537504988863752,9.40170973137751E-05,0.000115194937084764
37.78,6.47793843029913E-05,0.000133955024664071,0.843121198890131,-0.537751867795439,0.843121198890131,-0.537751867795439,9.41174789193823E-05,0.000115257592602514
37.79,6.48715298118249E-05,0.000134034781872754,0.842964033600467,-0.537998635050016,0.842964033600466,-0.537998635050015,9.42178949250757E-05,0.000115320233232445
37.8,6.49637462878263E-05,0.000134114510511663,0.842806835593883,-0.538245290738593,0.842806835593882,-0.538245290738592,9.43183453023315E-05,0.000115382858941392
37.81,6.50560337303264E-05,0.000134194210497576,0.842649604879298,-0.538491834972156,0.842649604879297,-0.538491834972155,9.44188300226704E-05,0.000115445469696391
37.82,6.51483921385545E-05,0.000134273881747437,0.842492341465627,-0.53873826786156,0.842492341465626,-0.538738267861559,9.45193490576565E-05,0.000115508065464685
37.83,6.52408215116392E-05,0.000134353524178359,0.84233504536179,-0.538984589517536,0.842335045361789,-0.538984589517536,9.46199023788987E-05,0.000115570646213717
37.84,6.53333218486083E-05,0.000134433137707621,0.842177716576706,-0.539230800050686,0.842177716576705,-0.539230800050685,9.47204899580509E-05,0.000115633211911134
37.85,6.54258931483893E-05,0.000134512722252674,0.842020355119295,-0.539476899571482,0.842020355119294,-0.539476899571482,9.48211117668124E-05,0.000115695762524788
37.86,6.55185354098107E-05,0.000134592277731133,0.841862960998478,-0.539722888190273,0.841862960998477,-0.539722888190273,9.49217677769285E-05,0.000115758298022735
37.87,6.5611248631601E-05,0.000134671804060787,0.841705534223177,-0.539968766017274,0.841705534223176,-0.539968766017274,9.50224579601907E-05,0.000115820818373233
37.88,6.57040328123899E-05,0.000134751301159594,0.841548074802312,-0.540214533162575,0.841548074802311,-0.540214533162574,9.51231822884374E-05,0.000115883323544749
37.89,6.57968879507093E-05,0.000134830768945682,0.841390582744807,-0.540460189736136,0.841390582744806,-0.540460189736135,9.52239407335545E-05,0.000115945813505951
37.9,6.58898140449922E-05,0.000134910207337352,0.841233058059585,-0.540705735847787,0.841233058059584,-0.540705735847787,9.53247332674753E-05,0.000116008288225714
37.91,6.59828110935746E-05,0.000134989616253075,0.841075500755565,-0.540951171607232,0.841075500755564,-0.540951171607231,9.54255598621815E-05,0.000116070747673118
37.92,6.60758790946953E-05,0.000135068995611498,0.840917910841673,-0.541196497124043,0.840917910841672,-0.541196497124042,9.55264204897035E-05,0.000116133191817449
37.93,6.61690180464959E-05,0.000135148345331438,0.84076028832683,-0.541441712507661,0.840760288326829,-0.541441712507661,9.56273151221205E-05,0.000116195620628199
37.94,6.62622279470224E-05,0.000135227665331888,0.840602633219958,-0.541686817867401,0.840602633219957,-0.541686817867401,9.57282437315619E-05,0.000116258034075066
37.95,6.63555087942244E-05,0.000135306955532016,0.840444945529979,-0.541931813312446,0.840444945529978,-0.541931813312445,9.58292062902068E-05,0.000116320432127954
37.96,6.64488605859566E-05,0.000135386215851163,0.840287225265814,-0.542176698951848,0.840287225265813,-0.542176698951847,9.59302027702849E-05,0.000116382814756975
37.97,6.65422833199784E-05,0.000135465446208847,0.840129472436383,-0.542421474894529,0.840129472436382,-0.542421474894528,9.60312331440769E-05,0.000116445181932449
37.98,6.66357769939547E-05,0.000135544646524763,0.839971687050606,-0.54266614124928,0.839971687050605,-0.542666141249279,9.61322973839149E-05,0.0001165075336249
37.99,6.67293416054567E-05,0.000135623816718783,0.839813869117403,-0.542910698124764,0.839813869117402,-0.542910698124763,9.62333954621834E-05,0.000116569869805062
38,6.68229771519617E-05,0.000135702956710954,0.839656018645691,-0.543155145629508,0.83965601864569,-0.543155145629507,9.63345273513188E-05,0.000116632190443877
38.01,6.69166836308539E-05,0.000135782066421505,0.839498135644388,-0.543399483871912,0.839498135644387,-0.543399483871911,9.64356930238109E-05,0.000116694495512495
38.02,6.70104610394251E-05,0.000135861145770841,0.839340220122409,-0.543643712960241,0.839340220122408,-0.543643712960241,9.65368924522026E-05,0.000116756784982273
38.03,6.71043093748748E-05,0.000135940194679547,0.839182272088669,-0.543887833002633,0.839182272088668,-0.543887833002632,9.66381256090907E-05,0.000116819058824778
38.04,6.71982286343105E-05,0.000136019213068389,0.839024291552082,-0.544131844107089,0.839024291552082,-0.544131844107089,9.67393924671264E-05,0.000116881317011786
38.05,6.72922188147488E-05,0.000136098200858313,0.83886627852156,-0.544375746381482,0.838866278521559,-0.544375746381481,9.68406929990162E-05,0.000116943559515282
38.06,6.73862799131156E-05,0.000136177157970446,0.838708233006012,-0.54461953993355,0.838708233006011,-0.544619539933549,9.69420271775209E-05,0.00011700578630746
38.07,6.74804119262462E-05,0.000136256084326095,0.838550155014347,-0.5448632248709,0.838550155014347,-0.544863224870899,9.70433949754582E-05,0.000117067997360723
38.08,6.75746148508862E-05,0.000136334979846753,0.838392044555474,-0.545106801301006,0.838392044555472,-0.545106801301006,9.71447963657015E-05,0.000117130192647687
38.09,6.76688886836919E-05,0.000136413844454095,0.838233901638295,-0.545350269331209,0.838233901638294,-0.545350269331209,9.72462313211809E-05,0.000117192372141176
38.1,6.77632334212308E-05,0.000136492678069976,0.838075726271715,-0.545593629068719,0.838075726271714,-0.545593629068719,9.73476998148846E-05,0.000117254535814224
38.11,6.78576490599821E-05,0.000136571480616441,0.837917518464634,-0.545836880620611,0.837917518464633,-0.54583688062061,9.74492018198576E-05,0.000117316683640076
38.12,6.79521355963368E-05,0.000136650252015714,0.837759278225952,-0.546080024093825,0.837759278225951,-0.546080024093825,9.75507373092037E-05,0.00011737881559219
38.13,6.80466930265992E-05,0.000136728992190209,0.837601005564565,-0.546323059595173,0.837601005564564,-0.546323059595172,9.76523062560855E-05,0.000117440931644234
38.14,6.81413213469861E-05,0.000136807701062523,0.837442700489367,-0.546565987231327,0.837442700489366,-0.546565987231326,9.77539086337247E-05,0.000117503031770086
38.15,6.82360205536283E-05,0.000136886378555442,0.83728436300925,-0.546808807108829,0.837284363009249,-0.546808807108829,9.78555444154025E-05,0.000117565115943839
38.16,6.83307906425706E-05,0.000136965024591936,0.837125993133104,-0.547051519334087,0.837125993133103,-0.547051519334087,9.7957213574461E-05,0.000117627184139794
38.17,6.84256316097726E-05,0.000137043639095165,0.836967590869815,-0.547294124013374,0.836967590869814,-0.547294124013374,9.80589160843025E-05,0.000117689236332469
38.18,6.85205434511088E-05,0.000137122221988478,0.836809156228267,-0.547536621252828,0.836809156228266,-0.547536621252828,9.8160651918391E-05,0.000117751272496591
38.19,6.86155261623697E-05,0.000137200773195412,0.836650689217341,-0.547779011158454,0.83665068921734,-0.547779011158454,9.82624210502517E-05,0.000117813292607101
38.2,6.87105797392619E-05,0.000137279292639691,0.836492189845915,-0.548021293836122,0.836492189845915,-0.548021293836121,9.83642234534726E-05,0.000117875296639153
38.21,6.88057041774086E-05,0.000137357780245234,0.836333658122865,-0.548263469391566,0.836333658122864,-0.548263469391566,9.84660591017044E-05,0.000117937284568115
38.22,6.89008994723504E-05,0.000137436235936147,0.836175094057063,-0.548505537930387,0.836175094057063,-0.548505537930387,9.85679279686606E-05,0.000117999256369567
38.23,6.89961656195454E-05,0.000137514659636729,0.836016497657378,-0.548747499558049,0.836016497657377,-0.548747499558049,9.86698300281191E-05,0.000118061212019304
38.24,6.90915026143706E-05,0.000137593051271471,0.835857868932674,-0.548989354379884,0.835857868932674,-0.548989354379883,9.87717652539219E-05,0.000118123151493336
38.25,6.91869104521211E-05,0.000137671410765054,0.835699207891816,-0.549231102501084,0.835699207891815,-0.549231102501083,9.88737336199756E-05,0.000118185074767884
38.26,6.92823891280119E-05,0.000137749738042357,0.835540514543661,-0.549472744026708,0.83554051454366,-0.549472744026708,9.89757351002522E-05,0.000118246981819388
38.27,6.93779386371775E-05,0.000137828033028447,0.835381788897065,-0.549714279061681,0.835381788897064,-0.54971427906168,9.90777696687898E-05,0.000118308872624499
38.28,6.94735589746733E-05,0.000137906295648589,0.83522303096088,-0.549955707710789,0.835223030960879,-0.549955707710789,9.91798372996924E-05,0.000118370747160085
38.29,6.95692501354752E-05,0.000137984525828243,0.835064240743954,-0.550197030078683,0.835064240743953,-0.550197030078683,9.92819379671313E-05,0.000118432605403229
38.3,6.96650121144811E-05,0.000138062723493062,0.834905418255132,-0.550438246269881,0.834905418255131,-0.55043824626988,9.93840716453449E-05,0.000118494447331229
38.31,6.97608449065107E-05,0.000138140888568897,0.834746563503252,-0.550679356388759,0.834746563503251,-0.550679356388759,9.94862383086398E-05,0.0001185562729216
38.32,6.98567485063063E-05,0.000138219020981794,0.834587676497154,-0.550920360539561,0.834587676497153,-0.550920360539561,9.95884379313904E-05,0.000118618082152073
38.33,6.99527229085336E-05,0.000138297120657999,0.834428757245668,-0.551161258826393,0.834428757245667,-0.551161258826393,9.96906704880407E-05,0.000118679875000593
38.34,7.00487681077818E-05,0.000138375187523952,0.834269805757623,-0.551402051353226,0.834269805757622,-0.551402051353225,9.97929359531039E-05,0.000118741651445323
38.35,7.01448840985649E-05,0.000138453221506295,0.834110822041844,-0.55164273822389,0.834110822041843,-0.551642738223889,9.98952343011632E-05,0.000118803411464645
38.36,7.02410708753213E-05,0.000138531222531866,0.833951806107151,-0.551883319542083,0.83395180610715,-0.551883319542082,9.99975655068721E-05,0.000118865155037154
38.37,7.03373284324148E-05,0.000138609190527705,0.833792757962359,-0.552123795411363,0.833792757962357,-0.552123795411363,0.000100099929544956,0.000118926882141666
38.38,7.04336567641357E-05,0.00013868712542105,0.833633677616278,-0.552364165935152,0.833633677616278,-0.552364165935152,0.00010020232639021,0.00011898859275721
38.39,7.05300558647006E-05,0.000138765027139342,0.833474565077718,-0.552604431216735,0.833474565077717,-0.552604431216734,0.000100304756017504,0.000119050286863038
38.4,7.0626525728253E-05,0.00013884289561022,0.83331542035548,-0.552844591359257,0.833315420355479,-0.552844591359257,0.000100407218401777,0.000119111964438616
38.41,7.07230663488647E-05,0.000138920730761529,0.83315624345836,-0.553084646465729,0.833156243458359,-0.553084646465729,0.000100509713518046,0.000119173625463631
38.42,7.08196777205356E-05,0.000138998532521313,0.832997034395153,-0.553324596639023,0.832997034395152,-0.553324596639022,0.000100612241341396,0.000119235269917985
38.43,7.09163598371944E-05,0.000139076300817822,0.832837793174646,-0.553564441981871,0.832837793174645,-0.553564441981871,0.000100714801846991,0.000119296897781803
38.44,7.10131126926992E-05,0.000139154035579506,0.832678519805623,-0.553804182596871,0.832678519805622,-0.553804182596871,0.000100817395010068,0.000119358509035425
38.45,7.11099362808387E-05,0.000139231736735022,0.832519214296863,-0.554043818586481,0.832519214296862,-0.55404381858648,0.000100920020805937,0.000119420103659413
38.46,7.12068305953318E-05,0.000139309404213231,0.832359876657137,-0.554283350053019,0.832359876657136,-0.554283350053019,0.000101022679209988,0.000119481681634547
38.47,7.1303795629829E-05,0.000139387037943199,0.832200506895215,-0.554522777098668,0.832200506895214,-0.554522777098668,0.000101125370197685,0.000119543242941826
38.48,7.14008313779123E-05,0.000139464637854199,0.832041105019861,-0.554762099825472,0.83204110501986,-0.554762099825471,0.000101228093744569,0.000119604787562471
38.49,7.14979378330968E-05,0.000139542203875709,0.831881671039832,-0.555001318335334,0.831881671039831,-0.555001318335334,0.000101330849826259,0.000119666315477922
38.5,7.15951149888301E-05,0.000139619735937416,0.831722204963881,-0.555240432730022,0.831722204963879,-0.555240432730021,0.000101433638418451,0.000119727826669837
38.51,7.16923628384938E-05,0.000139697233969211,0.831562706800755,-0.555479443111162,0.831562706800754,-0.555479443111161,0.000101536459496921,0.000119789321120099
38.52,7.17896813754038E-05,0.000139774697901199,0.831403176559196,-0.555718349580243,0.831403176559195,-0.555718349580243,0.000101639313037524,0.000119850798810809
38.53,7.18870705928109E-05,0.000139852127663687,0.831243614247942,-0.555957152238615,0.831243614247941,-0.555957152238614,0.000101742199016192,0.00011991225972429
38.54,7.19845304839015E-05,0.000139929523187198,0.831084019875723,-0.556195851187489,0.831084019875722,-0.556195851187489,0.000101845117408941,0.000119973703843084
38.55,7.20820610417983E-05,0.00014000688440246,0.830924393451264,-0.556434446527937,0.830924393451263,-0.556434446527936,0.000101948068191865,0.000120035131149958
38.56,7.21796622595602E-05,0.000140084211240413,0.830764734983286,-0.556672938360891,0.830764734983285,-0.55667293836089,0.00010205105134114,0.000120096541627898
38.57,7.22773341301843E-05,0.000140161503632209,0.830605044480503,-0.556911326787144,0.830605044480502,-0.556911326787144,0.000102154066833025,0.000120157935260114
38.58,7.23750766466054E-05,0.000140238761509211,0.830445321951622,-0.55714961190735,0.830445321951621,-0.557149611907349,0.00010225711464386,0.000120219312030036
