"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []","re(S(2,1)) []","im(S(2,1)) []","re(S(1,2)) []","im(S(1,2)) []","re(S(2,2)) []","im(S(2,2)) []"
36.39,-0.395706791408651,-0.234690241505416,0.453613460356488,-0.762209602642127,0.453613460356488,-0.762209602642127,-0.395723788892567,-0.234661583281462
36.4,-0.395725468415341,-0.234551888682303,0.453416729695168,-0.762360502837241,0.453416729695169,-0.762360502837241,-0.395742470484077,-0.234523203675111
36.41,-0.395744217744798,-0.234413582284687,0.453219867107944,-0.762511321577083,0.453219867107944,-0.762511321577083,-0.395761224390577,-0.234384870475827
36.42,-0.395763039090018,-0.234275322206633,0.453022872895499,-0.762662058806803,0.453022872895498,-0.762662058806803,-0.395780050305077,-0.234246583577677
36.43,-0.395781932144849,-0.234137108342145,0.452825747357788,-0.762812714472072,0.452825747357788,-0.762812714472072,-0.395798947921433,-0.234108342874664
36.44,-0.395800896603983,-0.23399894058516,0.452628490794041,-0.762963288519076,0.452628490794041,-0.762963288519076,-0.39581791693435,-0.233970148260727
36.45,-0.395819932162955,-0.233860818829559,0.452431103502761,-0.763113780894519,0.452431103502761,-0.763113780894519,-0.395836957039376,-0.233831999629744
36.46,-0.395839038518145,-0.23372274296916,0.452233585781726,-0.763264191545618,0.452233585781726,-0.763264191545618,-0.395856067932898,-0.233693896875534
36.47,-0.395858215366766,-0.233584712897724,0.452035937927994,-0.763414520420098,0.452035937927994,-0.763414520420097,-0.395875249312144,-0.233555839891859
36.48,-0.395877462406871,-0.233446728508958,0.451838160237903,-0.763564767466195,0.451838160237903,-0.763564767466195,-0.395894500875176,-0.233417828572423
36.49,-0.395896779337343,-0.233308789696512,0.451640253007071,-0.76371493263265,0.451640253007071,-0.76371493263265,-0.395913822320888,-0.233279862810879
36.5,-0.395916165857897,-0.233170896353984,0.451442216530399,-0.763865015868709,0.451442216530399,-0.763865015868709,-0.395933213349006,-0.233141942500822
36.51,-0.395935621669074,-0.233033048374919,0.451244051102072,-0.764015017124117,0.451244051102072,-0.764015017124117,-0.39595267366008,-0.2330040675358
36.52,-0.395955146472241,-0.232895245652814,0.451045757015564,-0.764164936349122,0.451045757015563,-0.764164936349122,-0.395972202955488,-0.232866237809307
36.53,-0.395974739969586,-0.232757488081117,0.450847334563633,-0.764314773494465,0.450847334563633,-0.764314773494466,-0.395991800937428,-0.232728453214792
36.54,-0.395994401864116,-0.232619775553228,0.450648784038331,-0.764464528511386,0.450648784038331,-0.764464528511386,-0.396011467308918,-0.232590713645655
36.55,-0.396014131859657,-0.232482107962504,0.450450105730995,-0.764614201351613,0.450450105730995,-0.764614201351613,-0.396031201773793,-0.232453018995251
36.56,-0.396033929660847,-0.232344485202255,0.450251299932262,-0.764763791967368,0.450251299932261,-0.764763791967368,-0.396051004036701,-0.232315369156892
36.57,-0.396053794973137,-0.232206907165752,0.450052366932056,-0.764913300311359,0.450052366932056,-0.76491330031136,-0.396070873803102,-0.232177764023846
36.58,-0.396073727502786,-0.232069373746221,0.449853307019602,-0.765062726336782,0.449853307019602,-0.765062726336781,-0.396090810779265,-0.232040203489341
36.59,-0.396093726956858,-0.231931884836852,0.449654120483421,-0.765212069997312,0.449654120483422,-0.765212069997313,-0.396110814672264,-0.231902687446565
36.6,-0.396113793043224,-0.231794440330796,0.449454807611333,-0.765361331247113,0.449454807611334,-0.765361331247112,-0.396130885189978,-0.23176521578867
36.61,-0.396133925470554,-0.231657040121166,0.449255368690458,-0.76551051004082,0.449255368690458,-0.76551051004082,-0.396151022041086,-0.231627788408768
36.62,-0.396154123948315,-0.231519684101043,0.44905580400722,-0.765659606333551,0.44905580400722,-0.765659606333551,-0.396171224935065,-0.231490405199938
36.63,-0.396174388186774,-0.231382372163471,0.448856113847344,-0.765808620080896,0.448856113847344,-0.765808620080896,-0.39619149358219,-0.231353066055226
36.64,-0.396194717896987,-0.231245104201465,0.448656298495863,-0.765957551238919,0.448656298495863,-0.765957551238919,-0.396211827693526,-0.231215770867644
36.65,-0.396215112790803,-0.231107880108007,0.448456358237117,-0.766106399764154,0.448456358237117,-0.766106399764154,-0.396232226980931,-0.231078519530176
36.66,-0.39623557258086,-0.230970699776049,0.448256293354752,-0.766255165613603,0.448256293354752,-0.766255165613603,-0.396252691157051,-0.230941311935772
36.67,-0.39625609698058,-0.230833563098519,0.448056104131726,-0.766403848744735,0.448056104131726,-0.766403848744735,-0.396273219935315,-0.230804147977358
36.68,-0.396276685704168,-0.230696469968313,0.447855790850309,-0.766552449115483,0.447855790850309,-0.766552449115483,-0.396293813029939,-0.230667027547832
36.69,-0.396297338466612,-0.230559420278306,0.447655353792083,-0.766700966684241,0.447655353792083,-0.766700966684241,-0.396314470155917,-0.230529950540068
36.7,-0.396318054983676,-0.230422413921349,0.447454793237946,-0.766849401409864,0.447454793237946,-0.766849401409864,-0.39633519102902,-0.230392916846914
36.71,-0.3963388349719,-0.230285450790268,0.447254109468111,-0.766997753251664,0.447254109468111,-0.766997753251664,-0.396355975365798,-0.230255926361198
36.72,-0.396359678148599,-0.23014853077787,0.44705330276211,-0.767146022169408,0.44705330276211,-0.767146022169408,-0.396376822883572,-0.230118978975725
36.73,-0.396380584231855,-0.230011653776942,0.446852373398792,-0.767294208123318,0.446852373398792,-0.767294208123318,-0.396397733300433,-0.229982074583282
36.74,-0.396401552940521,-0.229874819680252,0.446651321656331,-0.767442311074066,0.446651321656331,-0.767442311074066,-0.39641870633524,-0.229845213076635
36.75,-0.396422583994215,-0.229738028380553,0.446450147812218,-0.767590330982776,0.446450147812218,-0.767590330982776,-0.396439741707619,-0.229708394348536
36.76,-0.39644367711332,-0.22960127977058,0.446248852143274,-0.767738267811014,0.446248852143274,-0.767738267811014,-0.39646083913796,-0.229571618291722
36.77,-0.396464832018976,-0.229464573743055,0.446047434925642,-0.767886121520795,0.446047434925642,-0.767886121520795,-0.396481998347409,-0.229434884798911
36.78,-0.396486048433084,-0.229327910190687,0.44584589643479,-0.768033892074577,0.44584589643479,-0.768033892074577,-0.396503219057876,-0.229298193762812
36.79,-0.396507326078301,-0.229191289006173,0.445644236945518,-0.768181579435257,0.445644236945518,-0.768181579435257,-0.396524500992023,-0.229161545076121
36.8,-0.396528664678036,-0.2290547100822,0.445442456731955,-0.768329183566173,0.445442456731955,-0.768329183566173,-0.396545843873267,-0.229024938631525
36.81,-0.396550063956452,-0.228918173311446,0.44524055606756,-0.768476704431099,0.44524055606756,-0.768476704431099,-0.396567247425776,-0.228888374321699
36.82,-0.396571523638457,-0.22878167858658,0.445038535225127,-0.768624141994242,0.445038535225127,-0.768624141994242,-0.396588711374466,-0.228751852039314
36.83,-0.396593043449708,-0.228645225800266,0.444836394476783,-0.768771496220246,0.444836394476783,-0.768771496220245,-0.396610235444998,-0.228615371677031
36.84,-0.396614623116606,-0.228508814845163,0.444634134093991,-0.768918767074181,0.444634134093992,-0.76891876707418,-0.396631819363781,-0.228478933127508
36.85,-0.396636262366291,-0.228372445613925,0.444431754347553,-0.769065954521549,0.444431754347553,-0.769065954521549,-0.39665346285796,-0.228342536283398
36.86,-0.396657960926644,-0.228236117999203,0.444229255507606,-0.769213058528277,0.444229255507606,-0.769213058528277,-0.396675165655423,-0.228206181037352
36.87,-0.396679718526284,-0.228099831893649,0.444026637843631,-0.769360079060718,0.444026637843631,-0.769360079060719,-0.396696927484794,-0.228069867282019
36.88,-0.396701534894562,-0.227963587189912,0.44382390162445,-0.769507016085647,0.44382390162445,-0.769507016085647,-0.396718748075429,-0.227933594910048
36.89,-0.396723409761562,-0.227827383780643,0.443621047118227,-0.76965386957026,0.443621047118227,-0.76965386957026,-0.39674062715742,-0.227797363814088
36.9,-0.396745342858099,-0.227691221558497,0.443418074592473,-0.769800639482171,0.443418074592473,-0.769800639482171,-0.396762564461584,-0.227661173886794
36.91,-0.396767333915715,-0.227555100416129,0.443214984314042,-0.769947325789411,0.443214984314041,-0.769947325789411,-0.39678455971947,-0.22752502502082
36.92,-0.396789382666675,-0.227419020246204,0.443011776549137,-0.770093928460426,0.443011776549137,-0.770093928460425,-0.396806612663348,-0.227388917108826
36.93,-0.396811488843969,-0.227282980941387,0.442808451563312,-0.770240447464074,0.442808451563312,-0.770240447464074,-0.396828723026214,-0.22725285004348
36.94,-0.396833652181307,-0.227146982394354,0.442605009621468,-0.770386882769626,0.442605009621468,-0.770386882769626,-0.396850890541782,-0.227116823717455
36.95,-0.396855872413118,-0.227011024497788,0.44240145098786,-0.770533234346759,0.44240145098786,-0.770533234346759,-0.396873114944486,-0.226980838023433
36.96,-0.396878149274546,-0.226875107144383,0.442197775926097,-0.77067950216556,0.442197775926097,-0.770679502165559,-0.396895395969473,-0.226844892854106
36.97,-0.396900482501448,-0.226739230226841,0.44199398469914,-0.770825686196517,0.44199398469914,-0.770825686196518,-0.396917733352607,-0.226708988102175
36.98,-0.396922871830393,-0.22660339363788,0.44179007756931,-0.770971786410525,0.44179007756931,-0.770971786410525,-0.396940126830461,-0.226573123660355
36.99,-0.396945316998661,-0.226467597270226,0.441586054798283,-0.771117802778878,0.441586054798283,-0.771117802778878,-0.396962576140319,-0.226437299421373
37,-0.396967817744236,-0.226331841016623,0.441381916647094,-0.771263735273269,0.441381916647094,-0.771263735273269,-0.396985081020168,-0.22630151527797
37.01,-0.396990373805809,-0.22619612476983,0.441177663376139,-0.771409583865789,0.441177663376139,-0.77140958386579,-0.397007641208703,-0.226165771122903
37.02,-0.39701298492277,-0.226060448422621,0.440973295245177,-0.771555348528925,0.440973295245177,-0.771555348528925,-0.397030256445322,-0.226030066848946
37.03,-0.397035650835213,-0.225924811867788,0.440768812513327,-0.771701029235556,0.440768812513327,-0.771701029235556,-0.397052926470118,-0.225894402348888
37.04,-0.397058371283929,-0.225789214998144,0.440564215439078,-0.771846625958953,0.440564215439078,-0.771846625958953,-0.397075651023888,-0.22575877751554
37.05,-0.397081146010403,-0.225653657706518,0.44035950428028,-0.771992138672777,0.44035950428028,-0.771992138672777,-0.39709842984812,-0.22562319224173
37.06,-0.397103974756815,-0.225518139885764,0.440154679294152,-0.772137567351077,0.440154679294152,-0.772137567351077,-0.397121262684998,-0.225487646420311
37.07,-0.397126857266036,-0.225382661428756,0.439949740737284,-0.772282911968288,0.439949740737284,-0.772282911968287,-0.397144149277396,-0.225352139944154
37.08,-0.397149793281626,-0.225247222228392,0.439744688865633,-0.772428172499227,0.439744688865633,-0.772428172499226,-0.397167089368878,-0.225216672706156
37.09,-0.397172782547831,-0.225111822177594,0.43953952393453,-0.772573348919095,0.439539523934531,-0.772573348919095,-0.397190082703693,-0.225081244599237
37.1,-0.397195824809585,-0.22497646116931,0.439334246198678,-0.772718441203474,0.439334246198678,-0.772718441203474,-0.397213129026776,-0.224945855516342
37.11,-0.3972189198125,-0.224841139096514,0.439128855912154,-0.772863449328324,0.439128855912154,-0.772863449328323,-0.397236228083745,-0.224810505350444
37.12,-0.397242067302873,-0.224705855852207,0.438923353328412,-0.773008373269979,0.438923353328412,-0.773008373269978,-0.397259379620897,-0.224675193994544
37.13,-0.397265267027675,-0.224570611329421,0.438717738700282,-0.773153213005151,0.438717738700282,-0.773153213005151,-0.397282583385208,-0.224539921341669
37.14,-0.397288518734557,-0.224435405421217,0.438512012279972,-0.773297968510925,0.438512012279972,-0.773297968510924,-0.397305839124331,-0.224404687284878
37.15,-0.397311822171842,-0.224300238020684,0.438306174319072,-0.773442639764753,0.438306174319072,-0.773442639764753,-0.39732914658659,-0.22426949171726
37.16,-0.397335177088524,-0.224165109020947,0.438100225068551,-0.773587226744462,0.438100225068551,-0.773587226744462,-0.397352505520983,-0.224134334531937
37.17,-0.397358583234268,-0.224030018315162,0.437894164778763,-0.773731729428242,0.437894164778763,-0.773731729428242,-0.397375915677178,-0.223999215622063
37.18,-0.397382040359408,-0.223894965796519,0.437687993699442,-0.773876147794651,0.437687993699442,-0.773876147794651,-0.397399376805508,-0.223864134880825
37.19,-0.397405548214941,-0.223759951358244,0.437481712079712,-0.77402048182261,0.437481712079712,-0.77402048182261,-0.397422888656975,-0.223729092201448
37.2,-0.397429106552529,-0.223624974893597,0.437275320168078,-0.774164731491402,0.437275320168079,-0.774164731491402,-0.397446450983242,-0.223594087477189
37.21,-0.397452715124494,-0.223490036295878,0.43706881821244,-0.77430889678067,0.43706881821244,-0.77430889678067,-0.397470063536633,-0.223459120601346
37.22,-0.39747637368382,-0.223355135458422,0.436862206460081,-0.774452977670417,0.436862206460081,-0.774452977670417,-0.397493726070132,-0.223324191467253
37.23,-0.397500081984144,-0.223220272274606,0.436655485157677,-0.774596974141001,0.436655485157677,-0.774596974141001,-0.39751743833738,-0.223189299968283
37.24,-0.397523839779761,-0.223085446637847,0.436448654551298,-0.774740886173136,0.436448654551298,-0.774740886173136,-0.397541200092673,-0.22305444599785
37.25,-0.39754764682562,-0.222950658441599,0.436241714886402,-0.774884713747888,0.436241714886402,-0.774884713747888,-0.39756501109096,-0.222919629449408
37.26,-0.397571502877318,-0.222815907579365,0.436034666407848,-0.775028456846676,0.436034666407848,-0.775028456846675,-0.39758887108784,-0.222784850216455
37.27,-0.397595407691102,-0.222681193944684,0.435827509359885,-0.775172115451267,0.435827509359885,-0.775172115451266,-0.397612779839562,-0.22265010819253
37.28,-0.397619361023867,-0.222546517431145,0.435620243986164,-0.775315689543776,0.435620243986163,-0.775315689543776,-0.397636737103022,-0.222515403271218
37.29,-0.397643362633153,-0.222411877932379,0.43541287052973,-0.775459179106666,0.43541287052973,-0.775459179106666,-0.397660742635758,-0.222380735346147
37.3,-0.39766741227714,-0.222277275342063,0.435205389233033,-0.775602584122744,0.435205389233034,-0.775602584122743,-0.397684796195956,-0.222246104310993
37.31,-0.397691509714653,-0.222142709553923,0.43499780033792,-0.775745904575156,0.43499780033792,-0.775745904575156,-0.397708897542437,-0.222111510059478
37.32,-0.397715654705152,-0.222008180461731,0.434790104085643,-0.775889140447394,0.434790104085643,-0.775889140447394,-0.397733046434663,-0.221976952485373
37.33,-0.397739847008736,-0.221873687959308,0.434582300716855,-0.776032291723287,0.434582300716854,-0.776032291723287,-0.397757242632735,-0.221842431482495
37.34,-0.397764086386138,-0.221739231940528,0.434374390471616,-0.776175358387001,0.434374390471616,-0.776175358387001,-0.397781485897386,-0.221707946944716
37.35,-0.397788372598724,-0.221604812299312,0.434166373589393,-0.776318340423039,0.434166373589393,-0.776318340423039,-0.397805775989981,-0.221573498765953
37.36,-0.397812705408492,-0.221470428929635,0.433958250309059,-0.776461237816236,0.433958250309059,-0.776461237816236,-0.397830112672519,-0.221439086840178
37.37,-0.397837084578066,-0.221336081725524,0.433750020868897,-0.776604050551762,0.433750020868897,-0.776604050551762,-0.397854495707625,-0.221304711061418
37.38,-0.3978615098707,-0.221201770581059,0.433541685506599,-0.776746778615116,0.433541685506599,-0.776746778615116,-0.39787892485855,-0.221170371323748
37.39,-0.397885981050271,-0.221067495390377,0.43333324445927,-0.776889421992127,0.43333324445927,-0.776889421992127,-0.397903399889175,-0.221036067521301
37.4,-0.397910497881279,-0.220933256047667,0.433124697963427,-0.777031980668951,0.433124697963427,-0.777031980668951,-0.397927920563997,-0.220901799548266
37.41,-0.397935060128846,-0.220799052447178,0.432916046255001,-0.777174454632071,0.432916046255001,-0.77717445463207,-0.397952486648138,-0.220767567298887
37.42,-0.397959667558713,-0.220664884483213,0.432707289569337,-0.777316843868289,0.432707289569338,-0.777316843868289,-0.397977097907339,-0.220633370667465
37.43,-0.397984319937237,-0.220530752050136,0.4324984281412,-0.777459148364736,0.4324984281412,-0.777459148364736,-0.398001754107957,-0.22049920954836
37.44,-0.398009017031391,-0.220396655042368,0.43228946220477,-0.777601368108859,0.43228946220477,-0.777601368108859,-0.398026455016963,-0.220365083835991
37.45,-0.398033758608761,-0.220262593354392,0.432080391993647,-0.777743503088427,0.432080391993647,-0.777743503088427,-0.398051200401945,-0.220230993424836
37.46,-0.398058544437545,-0.22012856688075,0.43187121774085,-0.777885553291524,0.431871217740851,-0.777885553291524,-0.398075990031097,-0.220096938209437
37.47,-0.39808337428655,-0.219994575516048,0.431661939678823,-0.778027518706551,0.431661939678823,-0.778027518706551,-0.398100823673226,-0.219962918084393
37.48,-0.39810824792519,-0.219860619154951,0.431452558039429,-0.778169399322224,0.431452558039429,-0.778169399322224,-0.398125701097747,-0.219828932944368
37.49,-0.398133165123486,-0.219726697692191,0.431243073053958,-0.778311195127568,0.431243073053958,-0.778311195127568,-0.398150622074677,-0.219694982684091
37.5,-0.398158125652062,-0.219592811022563,0.431033484953123,-0.778452906111923,0.431033484953123,-0.778452906111923,-0.39817558637464,-0.219561067198353
37.51,-0.398183129282142,-0.219458959040928,0.430823793967066,-0.778594532264935,0.430823793967066,-0.778594532264935,-0.398200593768859,-0.219427186382011
37.52,-0.398208175785555,-0.219325141642211,0.430614000325355,-0.77873607357656,0.430614000325355,-0.77873607357656,-0.398225644029161,-0.219293340129988
37.53,-0.398233264934722,-0.219191358721407,0.430404104256988,-0.77887753003706,0.430404104256988,-0.778877530037059,-0.398250736927966,-0.219159528337275
37.54,-0.398258396502665,-0.219057610173576,0.430194105990392,-0.779018901636998,0.430194105990393,-0.779018901636997,-0.398275872238295,-0.219025750898928
37.55,-0.398283570262998,-0.218923895893848,0.429984005753429,-0.779160188367243,0.429984005753429,-0.779160188367243,-0.398301049733759,-0.218892007710074
37.56,-0.39830878598993,-0.218790215777422,0.429773803773389,-0.779301390218966,0.429773803773389,-0.779301390218965,-0.398326269188564,-0.218758298665908
37.57,-0.398334043458256,-0.218656569719567,0.429563500277001,-0.779442507183633,0.429563500277001,-0.779442507183633,-0.398351530377506,-0.218624623661697
37.58,-0.398359342443365,-0.218522957615626,0.429353095490424,-0.779583539253014,0.429353095490424,-0.779583539253014,-0.398376833075971,-0.218490982592777
37.59,-0.398384682721231,-0.218389379361008,0.429142589639258,-0.77972448641917,0.429142589639257,-0.77972448641917,-0.39840217705993,-0.218357375354558
37.6,-0.398410064068412,-0.218255834851201,0.428931982948538,-0.779865348674462,0.428931982948538,-0.779865348674462,-0.39842756210594,-0.21822380184252
37.61,-0.398435486262052,-0.218122323981762,0.428721275642739,-0.78000612601154,0.428721275642739,-0.780006126011539,-0.398452987991141,-0.218090261952219
37.62,-0.398460949079874,-0.217988846648325,0.428510467945775,-0.780146818423346,0.428510467945775,-0.780146818423346,-0.398478454493256,-0.217956755579284
37.63,-0.398486452300183,-0.217855402746598,0.428299560081003,-0.780287425903118,0.428299560081003,-0.780287425903117,-0.398503961390585,-0.217823282619419
37.64,-0.398511995701861,-0.217721992172365,0.428088552271223,-0.780427948444373,0.428088552271223,-0.780427948444373,-0.398529508462009,-0.217689842968405
37.65,-0.398537579064365,-0.217588614821487,0.427877444738674,-0.780568386040924,0.427877444738674,-0.780568386040924,-0.398555095486982,-0.217556436522098
37.66,-0.398563202167729,-0.217455270589903,0.427666237705046,-0.780708738686865,0.427666237705046,-0.780708738686865,-0.398580722245535,-0.217423063176434
37.67,-0.398588864792558,-0.217321959373628,0.427454931391472,-0.780849006376575,0.427454931391472,-0.780849006376575,-0.39860638851827,-0.217289722827424
37.68,-0.398614566720028,-0.217188681068758,0.427243526018532,-0.780989189104715,0.427243526018532,-0.780989189104715,-0.39863209408636,-0.217156415371161
37.69,-0.398640307731884,-0.21705543557147,0.427032021806256,-0.781129286866228,0.427032021806256,-0.781129286866228,-0.398657838731549,-0.217023140703815
37.7,-0.398666087610439,-0.216922222778019,0.426820418974122,-0.781269299656336,0.426820418974122,-0.781269299656336,-0.398683622236144,-0.216889898721639
37.71,-0.398691906138572,-0.216789042584743,0.426608717741061,-0.781409227470538,0.426608717741061,-0.781409227470538,-0.398709444383021,-0.216756689320966
37.72,-0.398717763099724,-0.21665589488806,0.426396918325454,-0.781549070304611,0.426396918325455,-0.781549070304611,-0.398735304955619,-0.216623512398212
37.73,-0.3987436582779,-0.216522779584475,0.426185020945137,-0.781688828154605,0.426185020945137,-0.781688828154605,-0.398761203737939,-0.216490367849874
37.74,-0.398769591457663,-0.216389696570572,0.4259730258174,-0.781828501016846,0.4259730258174,-0.781828501016846,-0.398787140514541,-0.216357255572535
37.75,-0.398795562424138,-0.216256645743022,0.425760933158987,-0.78196808888793,0.425760933158987,-0.78196808888793,-0.398813115070545,-0.21622417546286
37.76,-0.398821570963004,-0.21612362699858,0.425548743186101,-0.782107591764723,0.425548743186101,-0.782107591764723,-0.398839127191628,-0.216091127417601
37.77,-0.398847616860496,-0.215990640234088,0.425336456114401,-0.782247009644362,0.425336456114401,-0.782247009644362,-0.398865176664021,-0.215958111333594
37.78,-0.398873699903404,-0.215857685346474,0.425124072159007,-0.782386342524251,0.425124072159007,-0.782386342524251,-0.398891263274508,-0.215825127107763
37.79,-0.398899819879067,-0.215724762232752,0.424911591534498,-0.782525590402057,0.424911591534498,-0.782525590402057,-0.398917386810427,-0.215692174637119
37.8,-0.398925976575377,-0.215591870790025,0.424699014454916,-0.782664753275716,0.424699014454916,-0.782664753275716,-0.398943547059663,-0.21555925381876
37.81,-0.398952169780772,-0.215459010915486,0.424486341133762,-0.782803831143424,0.424486341133762,-0.782803831143424,-0.398969743810652,-0.215426364549873
37.82,-0.398978399284237,-0.215326182506416,0.424273571784007,-0.78294282400364,0.424273571784007,-0.782942824003639,-0.398995976852374,-0.215293506727735
37.83,-0.399004664875304,-0.215193385460186,0.42406070661808,-0.783081731855081,0.42406070661808,-0.783081731855081,-0.399022245974357,-0.215160680249712
37.84,-0.399030966344046,-0.215060619674257,0.423847745847881,-0.783220554696726,0.423847745847881,-0.783220554696726,-0.399048550966669,-0.215027885013262
37.85,-0.399057303481079,-0.214927885046184,0.423634689684776,-0.783359292527809,0.423634689684776,-0.783359292527809,-0.399074891619921,-0.214895120915935
37.86,-0.399083676077558,-0.214795181473613,0.423421538339598,-0.783497945347821,0.423421538339598,-0.783497945347821,-0.399101267725265,-0.21476238785537
37.87,-0.399110083925177,-0.214662508854282,0.423208292022651,-0.783636513156506,0.423208292022651,-0.783636513156506,-0.39912767907439,-0.214629685729303
37.88,-0.399136526816166,-0.214529867086024,0.422994950943709,-0.783774995953861,0.422994950943709,-0.783774995953861,-0.399154125459521,-0.21449701443556
37.89,-0.399163004543292,-0.214397256066765,0.422781515312018,-0.783913393740137,0.422781515312018,-0.783913393740137,-0.399180606673419,-0.214364373872064
37.9,-0.399189516899853,-0.214264675694527,0.422567985336298,-0.784051706515832,0.422567985336298,-0.784051706515832,-0.399207122509378,-0.21423176393683
37.91,-0.39921606367968,-0.214132125867426,0.422354361224741,-0.784189934281694,0.422354361224741,-0.784189934281694,-0.399233672761224,-0.214099184527972
37.92,-0.399242644677133,-0.213999606483678,0.422140643185016,-0.784328077038719,0.422140643185016,-0.784328077038718,-0.399260257223312,-0.213966635543699
37.93,-0.399269259687102,-0.213867117441591,0.421926831424268,-0.784466134788146,0.421926831424268,-0.784466134788146,-0.399286875690526,-0.213834116882314
37.94,-0.399295908505003,-0.213734658639575,0.421712926149118,-0.784604107531463,0.421712926149118,-0.784604107531462,-0.399313527958277,-0.213701628442221
37.95,-0.399322590926777,-0.213602229976135,0.421498927565668,-0.784741995270397,0.421498927565668,-0.784741995270396,-0.399340213822501,-0.213569170121922
37.96,-0.399349306748889,-0.213469831349877,0.421284835879498,-0.784879798006918,0.421284835879498,-0.784879798006918,-0.399366933079658,-0.213436741820016
37.97,-0.399376055768326,-0.213337462659505,0.421070651295671,-0.785017515743237,0.421070651295671,-0.785017515743236,-0.399393685526728,-0.213304343435204
37.98,-0.399402837782596,-0.213205123803825,0.420856374018729,-0.785155148481803,0.420856374018729,-0.785155148481803,-0.399420470961215,-0.213171974866285
37.99,-0.399429652589724,-0.213072814681742,0.420642004252699,-0.785292696225303,0.420642004252699,-0.785292696225302,-0.399447289181137,-0.21303963601216
38,-0.399456499988255,-0.212940535192264,0.420427542201092,-0.785430158976659,0.420427542201092,-0.785430158976659,-0.399474139985034,-0.21290732677183
38.01,-0.399483379777247,-0.212808285234501,0.420212988066905,-0.78556753673903,0.420212988066905,-0.78556753673903,-0.399501023171958,-0.212775047044401
38.02,-0.399510291756275,-0.212676064707664,0.419998342052619,-0.785704829515807,0.419998342052619,-0.785704829515806,-0.399527938541477,-0.212642796729077
38.03,-0.399537235725423,-0.21254387351107,0.419783604360205,-0.785842037310611,0.419783604360205,-0.785842037310611,-0.399554885893671,-0.212510575725171
38.04,-0.399564211485289,-0.212411711544137,0.419568775191123,-0.785979160127298,0.419568775191123,-0.785979160127298,-0.399581865029129,-0.212378383932096
38.05,-0.399591218836978,-0.212279578706391,0.41935385474632,-0.786116197969951,0.419353854746319,-0.786116197969951,-0.399608875748953,-0.212246221249371
38.06,-0.399618257582105,-0.21214747489746,0.419138843226235,-0.786253150842879,0.419138843226235,-0.786253150842879,-0.39963591785475,-0.21211408757662
38.07,-0.399645327522791,-0.212015400017081,0.418923740830802,-0.786390018750621,0.418923740830802,-0.786390018750621,-0.399662991148634,-0.211981982813573
38.08,-0.39967242846166,-0.211883353965094,0.418708547759445,-0.78652680169794,0.418708547759444,-0.78652680169794,-0.399690095433223,-0.211849906860065
38.09,-0.399699560201841,-0.211751336641449,0.41849326421108,-0.786663499689822,0.41849326421108,-0.786663499689822,-0.39971723051164,-0.211717859616039
38.1,-0.399726722546963,-0.211619347946202,0.418277890384124,-0.786800112731477,0.418277890384125,-0.786800112731477,-0.399744396187508,-0.211585840981548
38.11,-0.399753915301158,-0.211487387779518,0.418062426476487,-0.786936640828335,0.418062426476487,-0.786936640828335,-0.39977159226495,-0.211453850856748
38.12,-0.399781138269053,-0.21135545604167,0.417846872685575,-0.787073083986048,0.417846872685575,-0.787073083986048,-0.399798818548588,-0.211321889141909
38.13,-0.399808391255775,-0.211223552633041,0.417631229208296,-0.787209442210484,0.417631229208296,-0.787209442210484,-0.399826074843542,-0.211189955737407
38.14,-0.399835674066945,-0.211091677454125,0.417415496241055,-0.787345715507731,0.417415496241055,-0.787345715507731,-0.399853360955427,-0.211058050543729
38.15,-0.399862986508679,-0.210959830405523,0.417199673979759,-0.78748190388409,0.417199673979759,-0.78748190388409,-0.399880676690349,-0.210926173461472
38.16,-0.399890328387586,-0.210828011387952,0.416983762619816,-0.78761800734608,0.416983762619816,-0.78761800734608,-0.399908021854913,-0.210794324391346
38.17,-0.399917699510764,-0.210696220302238,0.416767762356138,-0.787754025900431,0.416767762356138,-0.787754025900431,-0.399935396256208,-0.210662503234171
38.18,-0.399945099685803,-0.210564457049319,0.416551673383139,-0.787889959554086,0.416551673383139,-0.787889959554086,-0.399962799701817,-0.210530709890879
38.19,-0.399972528720779,-0.210432721530246,0.416335495894739,-0.788025808314199,0.416335495894739,-0.788025808314199,-0.399990231999809,-0.210398944262515
38.2,-0.399999986424257,-0.210301013646185,0.416119230084366,-0.788161572188134,0.416119230084366,-0.788161572188134,-0.400017692958742,-0.210267206250239
38.21,-0.400027472605286,-0.210169333298414,0.415902876144951,-0.788297251183462,0.415902876144951,-0.788297251183462,-0.400045182387656,-0.210135495755322
38.22,-0.400054987073397,-0.210037680388327,0.415686434268937,-0.788432845307961,0.415686434268937,-0.788432845307961,-0.400072700096077,-0.210003812679153
38.23,-0.400082529638607,-0.209906054817432,0.415469904648274,-0.788568354569616,0.415469904648274,-0.788568354569616,-0.400100245894012,-0.209872156923234
38.24,-0.400110100111411,-0.209774456487354,0.415253287474423,-0.788703778976616,0.415253287474423,-0.788703778976616,-0.400127819591949,-0.209740528389181
38.25,-0.400137698302783,-0.209642885299832,0.415036582938357,-0.788839118537353,0.415036582938357,-0.788839118537353,-0.400155421000854,-0.209608926978729
